review_id,user_id,business_id,stars,useful,funny,cool,text,date
-F8Oz9KSsAAZINjUI2kCiA,YPk6XAC9D6MkuT96ql_wBw,VJ-c-Yjj1qv7dKS5YaYoHg,4.0,0,0,0,The food here is excellent and the service is phenomenal.  We made sure to visit during off hours as we heard it gets very busy and the seating is limited.  Will definitely be back.,2017-07-14 23:19:38
jtYLN8ma0O3o8Xk2VSY1Yw,wrqjhZy0FKIl5gUHzLY7IQ,t0XZeA0MP0P66QyLQn_NUw,4.0,0,0,0,"in a world full corporate cookie cutter sameness, there are those who stand out. chances are, they have been around awhile and they might remind you of your smelly old eccentric uncle, not likely to change much and that's a good thing. every city has at least one. sparks has one too.

that is of course, the yellow submarine, the venerable sub shop in a slumming old strip mall on pyramid highway. i finally found the confluence of hunger, money and location and stopped in.

now if order and symmetry make you happy, this is not your place. for there is memorabilia to ponder and enjoy in every square inch of the place, running the gamut of 20th century pop culture. its a wonderful way to spend a few minutes waiting for your food. 

and the food? i had a tuna sub and it was quite good. the meatball sandwich being prepared looked amazing. the smells and smiles and friendly customer service all contributed to an overall festive vibe, which i suspect is part of yellow submarines charm and appeal.

my only complaint was the choice of bread used. franco, while local, is mass produced. i know this is sparks and not incline village, but for a 6$ 6"" sub i would expect something a little more gourmet and substantial. i guess i could paraphrase and old saying and quote ""i have incline village tastes on a sparks budget!"".

but this is only a momentary nitpick. i love places like this and will always try to support them. you should too",2014-10-17 16:37:25
3lnPsk3OLzbbx0vCf0IDeQ,m5IX3UsfT8uVW5XL71FsSw,tQZJEt26FXa0vTsY8YSZyQ,4.0,0,0,1,Great local grocery store! They have just about all your basic things! Everything is lock and fresh! The deli is great! Also a great place to stop for lunch! The staff is always friendly and nice!,2017-10-06 03:28:37
BM4louzt7lxd9C8NTyqSZA,hZ_tIZhMhIYd126yoxssvQ,ReV4Q3rEJ8neicQPc6pC0w,5.0,0,0,0,"This restaurant was highly recommended by friends as well as numerous web sites so it was a must visit on our trip to Indy and it surely did NOT disappoint.

Starting off with the house bread...our basket had actually several different types of bread in it which was a refreshing change from most places which just have one standard bread.  The onion bread and lavosh in particular were nice starters for the palette.

For appetizers we tried the shrimp cocktail which was highly recommended.  Shrimp was awesome but be warned if you have low tolerance for spicy as the cocktail sauce was imbued with horseradish.

For my main entree I took on the 28oz porterhouse steak with mashed potatoes.  It was easily one of THE BEST steaks I've ever had in my life easily showing me why this place is a legend in steak houses.

I finished off my meal with the Sugar Cream Pie which is touted as the State Pie of Indiana.  It was absolutely delish.

Prices here are pricey (entrees run anywhere from $25 - $40) but it's worth it for the treat.  High quality food worthy of the price tag.",2011-02-21 06:49:38
2ybvmqi7pIQQ83J5FiGgUg,xGnh7og86frlj2-TUo7nWA,LIHDIAocngz5Loe04eQ_oA,4.0,1,0,0,"We were seated within 10 minutes of our reservation time.  Waitress was very good, attentive, but unobtrusive.  One complaint is please don't wait until we are ready to order to tell us the daily specials.  Tell us when you give us the menus.  Our cocktails were very strong.  I had to add ice and lime to my drink to water down the alcohol.  My Farm Chicken was very good.  I would come back.",2019-12-07 06:38:35
pjnFLv-3ZBoOwBIqj0QZ2g,_YBNu6bDNB45q6tJicYx4w,dXCHtPZ7VdAM98QS_JRksg,4.0,2,0,0,"We came here for brunch around noon this past Sunday. We attempted to get brunch across the street at kitchen coffee house but after sitting at the bar for 10 minutes and no one making eye contact or saying hello though they were right in front of us we decided to take our business elsewhere. We ordered chicken and waffles and the pork belly Benedict. The chicken and waffles were very good, crispy and good flavor. The pork belly Benedict had good flavor but the eggs were a little undercooked for me and the croissant doesn't stand up to being the bottom of a benedict very well. The restaurant was hopping but we were helped right away. I also enjoyed a bloody mary.",2019-07-01 17:43:59
haat4dNlRE7im3Jd0kz3aA,-7vz-8q4esKseff5V5N2Jw,XHOU9WPIq5SYzCcBnODxEg,5.0,0,0,0,"Spicy beef noodles were V delicious! As well as the Szechuan chicken! Owner came out to greet us and was super sweet! You won't find the mainstream stuff like sweet and sour chicken, general tsos chicken etc. She said the dishes she prepares are authentic recipes and along with handmade dumplings!",2021-12-25 01:17:55
P7s4ITv_9fY8blRX4gXylg,xdQzGzNu3nIUEvOGPW1tYw,0BoRHt9GuiXzmvNmrBVMOw,4.0,6,0,2,"I met a girlfriend for lunch here a couple weeks ago, and I ADORED this little place....
You walk in- order at the counter- and then go find a seat- 
When we got there, luckily we didnt have to wait long- 
But by the time we left there was a long line- 
I didnt know how the ordering system work but luckily my gf had been there before. 
I ordered the farmers market salad- and i have to say this---
I LOVE the fact that they chop it up for you and mix all the ingredients together 
(think, Coldstone Creamery) 
It was delish indeed! 
I cant speak for the pizza, because neither one of us ordered one- 
and for an app she had ordered the hummus- which was indeed delish as well! The parking--- well.... there is none-- and we had to park down the road
and pay for a meter- which was a pain- we drove around for a bit looking for a spot- 
I cant wait to go back and try a pizza-- they looked really good-
and I'll definitely order a salad again---
Its not a good spot if youre in a hurry.",2014-06-24 14:48:55
h645zMzsPOP0MF6xUclUGw,IUTBugUYKvwy7Gq25wO_Ag,sGQZXNXE2oCfMDI6eGkkkQ,5.0,1,0,1,"On vacation in Florida and  was bitten by sand fleas and having an allergic reaction.  Finally went in due to the itching.  I saw  Heather one of the nurse practitioner and she was the nicest healthcare professional in an urgent care setting I have ever met.   The nice lady at the front desk was also pleasant, helpful and efficient!  I walked in, filled out the paper work and was seen within 10 minutes.  If you are in need of an urgent care center I highly recommend this facility.",2016-12-26 18:22:24
CJJDssLoGf_A-yIKnTAngw,a5fFCAFuOoUWq9kiDkXF-A,EaptKHfj9VsnonSX5m2RdA,5.0,1,0,1,If you have not tried massage therapy I highly suggest trying out Body Mechanix. I went for the first time due to lower back pain. Have tried other options but may have found something that actually works. Saw Lydia and she was very personable and took the time to answer all of my questions. Can't wait for my next appointment.,2014-09-15 20:40:42
Ks6sPz1-VF7Vc9EASNmmYw,86euW8fl3-aPBZ4pui-RWg,NB4W5huUdS5YZxHbPNMrqA,5.0,0,0,0,"My fiance' and I worked with Bibe Chin to purchase our first home (which ended up closing during quarantine!).  She was fantastic, honest, extremely personable, and proactive.  I highly recommend her as an agent, as she really helped walk us through this process and made things as easy as they can be.  During house walk throughs she didn't hold back her opinion of places just to get a sale.  Many times she pointed out small things about a house that we weren't thinking about that eventually make or break a home.  Even during quarantine when we were finalizing everything for closing and she couldn't be there in person, she made herself available at all hours to make sure we were able to finalize the deal.",2020-04-29 13:49:49
nexm_K-i6glL_07aZXo9Yw,uFwo1ZW-yVOYqmPkwyHMsw,io4YNLvABJrFraEwtQBWqA,2.0,5,0,0,"I spent 4 nights here. The room was not special, new, or very clean, but fine. I elected green choice,  knowing that I will not require turn out service for such a short stay. 

Unfortunately, I can't give the staff too much praise. 

Timing out my vehicle out of valet is an art form alone here. My car was not ready at the promised time even once. The ticket shows 10-15 minutes advance, before desired departure time. I was in need of my vehicle on daily basis, and timeliness was essential to my appointments. 2 out of 4 times, the valet staff claimed that the dispatcher never called for my vehicle. At another time, a valet employee walked over with no sense of urgency, asking for a ticket number. When I politely informed her that I have been waiting for 40 minutes, she replied with: 'don't blame me, I just got here', and continued on her stroll, presumably retrieving the vehicle. Needless to say, 55 minutes into my call, the car showed up. Daily parking fee: $50 for this service. 

My coworker went to the front desk to inquire about a package he was expecting. After eying him up and down, the manager lady literally told him: 'you're not a guest here, are you?' He couldn't find words to respond, and she walked away. Someone  else retrieved the package. Both, my friend and the manager are African Americans, in case you are wondering how racist this encounter was. 

As far as amenities go, I have not used any, but not for a lack of trying. I needed to print 1 page from my email. I went to the concierge & bell desk. The person behind the desk acknowledged me briefly, but kept organizing some paperwork and didn't tend to me. I waited for a minute, then decided to ask at the front desk. Unfortunately, there were only 2 people working at the time (there are 5 stations), and there were around 5 parties in line waiting to be checked in. I ventured on my own, and found 5 large screen computers at the opposite side of the open lobby. I didn't end up printing anything, as there was a minimum usage charge, charge per minute, and charge per page printed, amounting to over $10 to print 1 page. 

My incidental charge hold on my credit card was $50 daily. 

I know that this may have been out of the hotel's hands, but needless to say, it didn't add a positive spin to my experience. The fire alarm went of one time for about an hour, just around midnight. I was not evacuated, but the alarm announcement kept going the entire time. 

I would not recommend this hotel to anyone, unless they like boring rooms with no personality, unhelpful staff, and inflated prices for amenities.  I was generous in rating, I'd give 1-1/2 stars, if I could. 1 star being strictly for existence.",2018-08-14 16:35:16
t0C5OZ1Sa35oCNHWw5rhfA,7WlFAvpg3yExd2ufqOogCA,QfVeoUCXT-CRrp0tMcPs4A,2.0,1,0,0,"I was so excited to go to this place because of all the yelp photos and reviews. Other Filipino friends and I were anticipating pork face hash, crispy pata, pig ears, etc. we got none of those. We went there for lunch and learned that we were strictly supposed to order only from the very limited variety lunch menu that didn't have any of the promising stuff we expected. The only Filipino thing we tasted were super small lumpia and halo halo. The karaage bowl was good although it wasn't my first choice, nor my second choice. My first choice was ramen and share crispy pata with friends. None of those were available. My second choice was pho but they only had two servings left and 3 of us wanted it. It turns out the pho was double the usual price and faaaar from authentic pho. I guess their defense would be that they're fusian. Still. If it's fusion or Vietnamese and Filipino favors I won't expect a sweet broth for pho. guess this restaurant was made for people who want to try Asian-inspired American food. They told us too that their chef is filipino so their menu is mainly Filipino. Nah! If you want Filipino food, open a can of Argentina corned beef and eat it with rice. That's more Filipino than this place. 

When asked why even in the non-lunch menu, the food they used to feature are not there, they said they change their menu every few weekso. The moral lesson: don't anticipate anything. 

I was going to give one star for this restaurant but the second star will be for the good halo2 and clean restaurant. In summary, I didn't feel anything filipino in this restaurant at all.",2017-06-05 20:02:26
lOAO08JMD9XM4RGAaN_l0Q,YZ-7kibmxO5bBQfqGsGtdQ,T4xxJOwAEzwMupvvf1QduQ,4.0,2,0,1,"My fiance kept talking about this place for a few weeks, had no idea it existed. Decided to check it out and was pleasantly surprised. Parking is a little tight, although I believe there are some spots around the back. 

Walking in, I loved the energy and enthusiasm of the staff. One of the staffers was very engaging and made us feel welcome right off the bat. Everyone seemed really happy to be there...which makes me want to be there as well.

The ordering process was pretty cool a lot of menu items, which I am a fan of. I also like having the option of having my dish as a burrito, taco or 

I decided to go with a bowl, I believe it was the MC Yum Yum. I thought the bowl was pretty good. No major complaints, I probably would go with it again, although there are so many other good looking options on the menu. Overall I would recommend this spot...But I wouldn't say it rates #1 on my list of Taco/Bowl spots in the Tampa/St. Pete region.",2018-09-18 13:34:39
XwGLMBaAlFQHKtCudvlsKQ,Am_KAf9k8vXcmB8lvC8mWQ,W8TadKdJhJpFuHrAP5vS8Q,4.0,1,0,0,"This is a shout out to the customer service at this location. Like an idiot I ordered 6 tickets via the app on Sunday for Monday night's show (or so I thought). Upon realizing I had actually failed to change the date and I had indeed purchased 6 tickets to Sunday night's show (which had occurred 10 hours prior to my realization) I frantically called to see what I could do as it says many places online that no refunds are offered past show time. While getting ahold of someone at the theater was less than easy, once I did they were so gracious to help and upon arriving to the theater I was offered passes and it was like my mistake never happened at all! Thank you, AMC West Olive for allowing 6 tired Moms the night out we so desperately wanted and needed.",2016-08-25 01:41:39
XR4GUE5jKBk9LKb0GkNxUw,CRjU1H1pp2si4Qzta4AlTQ,gebiRewfieSdtt17PTW6Zg,3.0,0,0,0,"If I based my review only on my meal, I'd have to give it one star.  But everyone else in my party of 10 enjoyed their meal, and we had a great time.  I ordered the vegetarian meal, and it was the WORST veggie meal I've ever had :(  My meal came with soup and rice, just like everyone else, but when the others got their choice of meat I got a plateful of sliced red peppers.  That's all.  Sliced red peppers.  Uh,   how about some mushrooms or zuchini or squash or about a million other veggie options.  Fortunately, I'd had enough sake bombs not to get too upset about it!",2007-12-10 19:09:59
cJLkX-NiD7OjvHHkzeVq5w,f9lq4KAus-xCsmJmjXeKVw,zCGoQt3VCVP0iT6WtIeHZA,3.0,2,0,0,"I thought that this Sicilian Pasta Kitchen would be the same thing as the one downtown but I was wrong. 

This location seems like a lower class version of the one downtown (which I am a big fan of). The looks and overall mood/atmosphere are close to being the same but I would say this one is a bit more kid friendly. The menu doesn't have as much of a selection either. The food, especially the entrees, is not even close to the quality. 

Even though I wasn't overly impressed the pasta I ordered was really good. I can't remember what it was called but it was penne with grilled chicken, shrimp and a cayenne sauce. It was the one thing that saved this place. The service was good, quick and friendly as well.

I have to admit if I didn't go in expecting this restaurant to be the same as the one downtown it may have gotten a better review.",2010-05-06 01:15:41
GXTccj6RTyvpDtig0KTrQg,yctBD6FEi4pl0FWZLH1m4w,2ldFtR9DkcnafgJvLGuyGw,5.0,2,0,0,Mark and everyone else at LT automotive are great and a very reliable shop they keep my car running great throughout every season!!!,2015-11-17 03:42:32
MScWI9axz37kqAJI7RCQUQ,mVUqWgi85oMreuq2Svi6LQ,a8CrdVtlfa3JDoC_ADW8dA,5.0,3,2,3,"Forgot to do a review of this the other day, I like their food very much. We started off with chips and quas and guacamole, the guacamole was made fresh but unfortunately one of the avocados were over ripen and barely chopped up,  The queso was good and fresh, The tacos were good although me and my friend thought maybe the meat could be a little more chunky and not as ground up as it was but it was flavorful and the Spanish rice is flavorful also. My  frozen strawberry daiquiri was delicious.",2019-11-19 03:04:06
jVwa6TZEPtPbN9PsGWjdQA,2M6LqVYO7rvm3CDp-mOBUQ,A487QMCUjC3y8sbKwcAHvA,5.0,0,0,0,I've had a hard time finding a place to have my hair cut.  The cuts are always fine but nothing I've ever loved.  I came here to see Melina because of a group on voucher I had and hoping for a different experience.  This was the first time I've ever professionally colored my hair and Melina did such a great job taking care of me!  She worked with ease and picked a great color for my highlights. She gave me a different cut than I've gotten in the past and showed me how to style my hair.  It was beach gorgeous!  I loved it and cannot say enough good things about Melina and this salon.  I'm definitely going to come back.  Thanks Melina!,2015-07-10 18:34:53
x9lb9wrLhwIbVHnLG-JuBw,6mfvhm0360kkoNppcZaykA,lEi0T3m96A2NXXDSn7569A,5.0,0,0,1,"The best Happy Hour on the patio! I love meeting friends there for drinks in the summer. Also, in their restaurant they have amazing dinners. I love their salmon and the sides that come with it. Highly recommended!",2017-10-09 17:42:14
jZXt3e7-lTGVuFgbNN9SDw,stYwm6YvK85sI5h3X4xhrg,0G25IDvgvoqASYsqu0HbCw,2.0,0,0,0,"I hate to post this because I used to love this place. I am not sure if they changed chefs or what... but I went the other day and it was bland and disappointing. My shrimp pad thai had no flavor.  I was also super disappointed because I called in my order ahead of time because I was on lunch, and it wasn't nearly ready when I got there.. there were only two other people there so there should have been no delay. Very aggravating experience only to be disappointed by subpar food.

Now I have to find a new Thai spot. Meh.",2017-05-05 13:20:47
xZK1QGdJWZjCxGfusZtzPw,vRySMsSh6y5f3smyiyFG-Q,sETyrawCIJ9GCcMSIoqnuQ,5.0,0,0,0,"Mitch's is near my home, and as a novice in this space, everyone is always helpful to everyone. Let's not dress it up to some sort of outfitters, but what you will get is expertise. From where the spots are to fish, to the actually bait you'll be using, information is something that is helpful to anyone just starting out. Mitch is wonderful and the animals and cannine greeters make you feel welcome the first second you walk in.",2018-10-22 17:41:11
nMjPagKdhoi8y_Bc0k_Y-Q,lYo4qfAeP5NZxYsCU0Ho7A,LqPCHcbCMefl9DJvvIQ0cg,5.0,1,0,0,"Best kept secret for dining in Goodlettsville. Good, fresh food and affordable. Service is timely and friendly.",2017-02-18 19:05:17
jJb9Uyw_7MEXQDAz_kFQEw,-0uKY1pQZBRwfiAWO86S0w,EQ-TZ2eeD_E0BHuvoaeG5Q,5.0,2,0,0,"Easily one of the best brunch spots in Indy. The restaurant and kitchen are entirely open concept with the interior being a retrofitted garage that opens up to the outside where there is additional seating. This makes it optimal for safe dining during the pandemic as the tables are farther apart and for the most part outdoors. 

My personal favorites are the Dutch baby pancake and the grilled cheese. Do yourself a favor and pay them a visit!",2020-08-22 01:48:22
_gyE1I68NO4Uzux8RJEYHQ,po04ND1Q-7kFvAH1un3Kdw,U4l6D776QobZBWrRSzNh9g,5.0,0,0,0,"As a photographer whose job is to make sure you capture every important detail of the day, it's vital that the team you are working with is on the same page. Working with Jess was an ideal experience. She was always present when I needed her and is extremely organized and detail oriented. She's also ultra creative and a joy to be around. She has great suggestions and vocalizes them in a way that feels fun and collaborative. I hope to work with her again in the future and would highly recommend her services!",2018-10-15 02:42:47
ongmIid1aP4Ujq_lc3wC1g,LfcuPHi2qGKZK6EqGJLjMQ,BWITd9JUXP3gSi1z3Y-z8g,2.0,0,0,0,"Tried this place with a guy from work while on a business trip in Philly. I love pizza, but I've decided I'm not really into the trendy/upscale pizza places like this. To be fair, when I found this place online I didn't know that it was this style of pizza place or else I would not have checked it out. We have places like this where I live in California and it's just not my thing. I will give it to them that their restaurant is a cool spot. I really liked the outdoor patio. It was also cool how one of the regulars that we were sitting next to gave us the clue to use a ""code word"" with the waiter and when I did I was told that they had 3 pies that were 1/2 price with mentioning that word. My friend and I both picked one of those pizzas. I ordered the broccoli pizza and didn't care for it at all because they broccoli had a strange chemical-like taste. Once I took the broccoli off, it was decent, but still not amazing. My friend ordered a different type, which I tried and I will say his was better, but still not my favorite. Overall, some people may be into this place, so still give it a shot.",2012-09-15 02:18:13
9lpvLe2cRmQJ_OzzQh39vA,fnAom5hYX9g7DMyFu2TglQ,nU6LmqtSI08VMKIibEQRMA,5.0,0,0,0,"Looking for the best Pizza around?. This is the Place. Serves burgers, & pasta too. Who need ketchup for asiago garlic fries, very yummy as it is. Italian soda topped with whip cream is worth trying new.",2019-02-09 03:48:15
NOnUklzlAxhk16X26fbjEQ,RzHxmUkhFmgmDMnkS2SQag,9rdEIoILba8wSZcrTLFzNA,5.0,0,0,0,"My wife and I are visiting Philadelphia this weekend and came here today. What a great place. It feels like you're in a friend's dining room. The owner is sweet and inviting. We ordered the Vegan Cheese steaks with mushrooma, Avocado rolls and cheesy Bread! Oh. My. Goodness! It was better that I had expected. I wish we were staying longer so we could go back.",2017-03-26 23:19:04
AX0oHl_sHHfcl0Zm7lEerA,3P5Cxw7h09CacDbmhnbItw,4Cal2AE6cr7m6nL20Rz2kQ,5.0,6,0,2,"Well, I'm reviewing the tour of the Ryman, not a concert in the Ryman, so if you want to keep reading, feel free...

I was in Nashville for the first time in April, and knew I had to visit The Grand Ole Opry, The Ryman, and The Bluebird Cafe (yep, I watch Nashville on tv!). After touring the Opry we next visited The Ryman and got the backstage tour. It was worth the extra money, but the tour wasn't as great as the Opry tour. Probably because the venue is just so much older smaller - I think if I had it do over again I'd do The Ryman first, then The Opry. 

At any rate, this is the home of Country music and the tour helps explain all of that. From the radio shows to the live concerts, The Ryman is the 'Mother Church' that gave so many young musicians a venue to share their music (Little Jimmy Dickens, Minnie Pearl, Johnny Cash, Elvis, etc.). It is pretty inspiring to stand on the stage they all performed on, to walk through the dressing rooms they used, to feel (just for a moment) what it must have felt like to be them.

I would definitely recommend this tour to any music fan - country or not. The history is far too rich to pass up, and it is right in the heart of downtown Nashville - just off Broadway.",2014-04-12 16:19:05
Q9OoGFKAjvpQGHeEdJX0Tg,YwUA0rzPu7JkgTscszx0Qg,lGbI4ub1FaTRh51GqmbXeA,5.0,0,0,0,"I've loved Silver Peak for years but today I love them even more. They were really slammed and we kind of fell through the cracks service wise, but they remedied it as soon as we brought it to their attention. Sat us within 2 minutes and comped an appetizer and our drinks. I'm already a regular customer and I'll stay one!",2018-04-14 21:20:29
ez3ajUYLdVNrtLS7HZTSyQ,2_cbUO7F2vXKq7r69Mzynw,eIk4_wRFDQGH7UOYF6maJA,2.0,1,0,1,"Humble pie is a poor man's Scordatos, except for the same price. The place seems like it would fit in more downtown, it is very loud and they pack you in like sardines. The chairs are uncomfortable and it is way too dark. The chop salad is flavorless and the only difference I can tell between the salami and the lettuce is by the texture. Their pasta is not homemade and their sauces taste canned. We ordered two different pizzas and both were flimsy even though I specifically asked for extra crispy. Both pies came with very little toppings and were limp when you picked them up. Final complaint, the crust was loaded with cornmeal on the bottom and that was what I tasted most.",2016-01-26 12:15:42
a4goKVt6_oiyZ3L3bIXw3Q,aOAqs5leMNiPSbszvE-_Cw,mKqlE-HZViEz6v5OWBMBEA,4.0,3,0,0,"Amazing location, superb pool, good service, dated rooms

Just got back from a stay at Ventana Canyon Resort.  First up, the location built forward of a canyon area is superb.  The views, the golf course, the ponds, and the pool really set this property up to be memorable.  The staff and eating options are great, as well.  Definitely worth the trip.

The criticisms I have focus on dated rooms-- very 1990/2000s in style, we had some musty smell from our AC, and the front door did not keep out the sound of the occasional group of teenagers hollering.  

Heads-Ups: There is an astronomer who comes by and gives kids a look at the stars Fridays and Saturdays at 9 PM.  There is fish food in a treasure chest in the back right of the lobby to feed the carp.  If you walk the path to the pool at night, be careful of rattlesnakes. (Hotel is built against a natural area, so makes sense they are around.)  They charge $9 a night for parking and I think $10 for WiFi.  And bring charging cables for your electronics.  The reception is so weak that or phone batteries were barely lasting 16 hours.  On the plus side, I guess that latter item would be a good excuse for ignoring calls and relaxing.",2013-07-28 04:26:33
fToJgi_QO1HBt48Ih4I1jA,7GR8wr0-lQOtdkXru17MGQ,VVH6k9-ycttH3TV_lk5WfQ,4.0,0,0,0,"The chicken was perfectly crunchy, juicy and full of flavor with a touch of spice. Paired well with the mac and cheese, corn muffins and sweet tea. 
Definitely worth the 30 minute wait and $10 cab ride.",2013-11-10 04:18:12
xvzQ2KgAz7A98a2iN1o-Zg,GNIJ3Fde9tRHiSsAwI90Hw,YdT0czht_sOjqCqBttBxBg,1.0,0,0,0,"If I could give this place a -100 stars I would. They broke a part on my truck and then flat out lied to me multiple times and then lied to my dad. It took an act of God to get them to issue a refund. I'm also sure they didn't order the part like they said they would. At this point, as soon as the part comes in,if they did order it, I'm having my personal mechanic take care of it.  I'm not letting these guys touch another vehicle ever again!!!!",2017-03-25 22:36:01
Oszq8EU4huUnGgjJAlcFBQ,Z1Ce1N6F7vw9pKnsv8MtRA,gTC8IQ_i8zXytWSly3Ttvg,4.0,0,0,0,"- The charcuterie plate was fantastic.  I particularly liked the country terrine and the hogshead cheese.  The country terrine was incredibly savoury.

- The cracklins were perfect.  Lots of crackle and just a little bit of chew to go along with their excellent salty flavor.

- The brussels sprouts had a perfect texture and a lot of zest.

- It took me a couple of spoonfuls, but the pork neck soup was rich and hearty, with just a hint of spice.

I do wish I could order the jambalaya stuffed chicken to eat in, but that is my only wish that did not come true.  Delicious, friendly, and quick.",2014-02-19 14:11:03
0to0o9uqmTHuEBvtfP2oLQ,12KCBiecFGyaEq64jycbWw,1ZW_rnoS2UBydTyc_0ikSQ,5.0,0,0,0,"Great ramen, the staff is very attentive. Also the surf and turf sushi roll is great! They recently opened and I have already been here a few times, hasn't disappointed.",2019-11-21 00:51:35
PHvI9saMPbqmySZr7zCPhQ,oEuneH6y_Ki1Rt4JVgkdCQ,S9tdibDgtvdWLiyINyi4nw,4.0,1,0,0,"The food is far better than I anticipated! 

It gets quite crowded, but everyone I've chatted with seemed like decent folks.  I'd recommend getting a drink and shrimp & grits app on the sidewalk patio.",2015-04-30 17:44:05
fn7_h__0dI3tlHS8cRSe3Q,j54Jp67qzT4puLaVjhmLzw,z8KS-g6Jz9TLRH9YbHeroQ,1.0,0,0,0,"yelp you mean help this jack ass made a sloppy mess that i paid $18.00 for and as he handed me a large milk shake that spilled over the sides he laughed as it was a hot mess.( ""sir i want cherries on top,) ( sorry no cherries, ok, i would like nuts, ( sorry no nuts ! ) ( how about some sprinkles ? ) ( no sprinkles only sprinkles are on the cones. ) ( do you have anything to put on my milk shakes, ( no only the ice creams. ) so what can i get then on my shakes. nothing but ice cream ).. this kid had only a stupid smile on his face as if he was getting joy out of saying he had nothing to put on the milk shakes. ... i have been getting banana splits , milk shakes  sundaes, and more since the 1980's and have never seen such an ass enjoying saying "" no i don't have that every time we asked for something 
 shame on your  employee that for saying no i don't have any of that when asked every time he was asked for a side to put on the ice cream and that was really pissing me and friends off in a big way""  by smiling and saying no i don't have that item. he should have said he was out of everything until we just left and went else where. i am going to make it my mission in life to make sure every one knows what happened tonight with this ass hat enjoying ruining our night out trying to enjoy a ice cream treat.. he was rude and indifferent as well as making my grand children sad after having a friday night treat destroyed by a uncaring flippant, rude, childish, buffoon, who cared about nothing but himself doing his puzzles and enjoyment at the hands of my grand  children's  sadness and  disappointment. i used to brag about how wonderful the dairy kurl was to relatives who came down from new york to enjoy a week end of fun in the sun by fishing ,beaches and the famous dairy curl which i now call the daily hurl. shame on you !!!!!   you should find another employee who claims to have worked there for 6 years and who cares less about customer satisfaction and service. shame shame shame that's the name of his game. a very sad commentary for a very lazy person who could care less about your brand and that's for sure !!!!!  james f. campbell retired u.s. army vietnam veteran i pray you can find a suitable employee who will take pride in his or her job at the dairy i rate this a zero and if i could rate it any lower i would,.i would. i would definitely rate it lower as low as i could sadly enough. i could care less about it other than the fact my grand babies had to suffer at the hands of this guy who could  care less that they had to experience his childish behavior. rating zero",2018-02-10 03:46:22
sbrpBAhO9drjkbpnWRCu2g,gI_3wzCliYAr6u90z6_iGg,HlmHhuZeIkBMbrz4-bvZHA,5.0,0,0,0,"My fiancé and I eat here all the time, such good food! We normally go for breakfast, but their burgers are also incredible. Definitely the place to go!",2020-07-01 12:51:21
bOKfsejY0gWyuXl3VR_How,386jnDeXKNBnevkG-VEgNw,C0gEHqHDZbSvGpHUYytGRw,5.0,0,0,0,Stopped for breakfast before our flight and was pleasantly surprised at how good the food was. The breakfast burrito was so good and enough for 2 people. The Smoky Bloody Mary is worth the price too!,2017-06-12 14:08:01
HjrCHtybuGMTU6b06ZeYxg,qBAP580ZMeNpldoVsGh65w,UbDoK-zEfGNnJ5ze2o7Baw,5.0,1,0,0,Great authentic  fresh Mexican food. The look of the place still needs some work but don't let that fool you. They use fresh ingredients.  It's delicious authentic mexican. Your in for a treat! They also do catering for big parties.,2014-07-16 17:29:56
eOIX4ndchm6Rg5VFKpe2xA,OmBdxW1NM_qAnrUDfx16gw,VVH6k9-ycttH3TV_lk5WfQ,5.0,2,0,1,"OMG, What a gem this place is! I recently traveled to New Orleans for a week vacay and this fried chicken restaurant was one on my list of eateries to try during my stay. When in Louisiana, fried chicken is a must on my bucket-list that's for sure! My oh my, I am still so shook about how amazing the food at this restaurant is! My boyfriend and I visited on a Wednesday afternoon, around 2pm, which was one hr before closing. We took a Lyft to the restaurant since we were staying at a hotel closer to the french quarter. The restaurant is well blended into a neighborhood, so it gives that homey feel once you see the homes surrounding the restaurant and dine inside. Upon arrival, we barely waited 5 minutes outside the door and were greeted to come inside immediately. The ambiance is so cozy and I really liked how there was a cat named 'chicken' just casually stationed outside when we walked through the door. I have to say, I was so so excited because friend chicken has been one of my favorites. 
My boyfriend and I ordered a ton of items to try since were too eager to miss out on anything from the menu..  (fried okra, red beans and rice, corn bread, green beans, and one 3 pc dark meat -fried chicken entree with a side of mac n cheese, plus their classic Willie Mae's lemonade.. oh yeah.  Honestly, I can't get enough of that crispy chicken skin because the batter they use at Willie Mae's stands out from your usual fried chicken places; not to mention, their dark meat thigh and wing is just so darn juicy! Can't stress enough that our late lunch was just absolutely delicious! My boyfriend and I couldn't stop thinking about that meal that we actually came back to eat Willie Mae's before flying back home to California. 

Our server that afternoon was Nathaniel, he was just exceptional! Not only did he make sure we enjoyed our first time in New Orleans, but his energy, customer service, friendly attitude, and genuine smile made him such an excellent server. Nathaniel too the time to make sure we had a good experience and also gave us some recommendations on what to do in New Orleans since it was our first time here; we greatly appreciate him and he deserves so much recognition for his hard work.",2021-12-13 19:13:37
_Z169SkS5D1qdWJExs5y6g,qp7ENnWv8O43l4yhqfUR8A,OO2ESATDuipy2uNYi6_fOg,4.0,0,0,0,"Can't complain too much about Sidney's. Pretty wide selection of beer by the bottle, a few inexpensive wines, and of course liquor. 
Insider tip: go for the $6.99 spanish red (cheaper than yellowtail, way better), or the $5.99 walnut creek white. Both are great value. Oh, and did someone say $10 for a liter of Evan?? Yes, I did.  
P.S. Go for the Kubler Absinthe for when you're feeling green. :)",2012-12-29 05:44:29
